,ID,duration,wav,province_code,wrd
17658,gw-talk_set3_collectorgw135_speakergw1569_speakergw1570_0_0_111-1,6.399,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw135/talk_set3_collectorgw135_speakergw1569_speakergw1570_0_0_111-1.wav,gw,내가 저기 대가족이 부럽고 좋으니까 내가 할머니 할아버지 있는 대로 내가 시집을 갔지
7351,gw-talk_set2_collectorgw94_speakergw1497_speakergw1498_12_1_121-9,1.43,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw94/talk_set2_collectorgw94_speakergw1497_speakergw1498_12_1_121-9.wav,gw,다 해 그냥 지금도
21020,gw-talk_set1_collectorgw95_speakergw1553_speakergw1554_4_0_113-2,8.93,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set1_collectorgw95_speakergw1553_speakergw1554_4_0_113-2.wav,gw,그렇지만 스스로 느껴 봐서 막상 귀농에 응 접하다 보면 아 이것이 아니라는 이런 생각이 많이 들어가죠
34242,gw-say_set1_collectorgw73_speakergw497_3_0_13-0,7.559,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw73/say_set1_collectorgw73_speakergw497_3_0_13-0.wav,gw,부추는 아주 좋은 채소라서 나는 탕에다가 올려서 살짝 데쳐서 먹는 것이 참 좋아해요
2736,gw-talk_set2_collectorgw131_speakergw1119_speakergw1120_0_0_118-15,5.619,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw131/talk_set2_collectorgw131_speakergw1119_speakergw1120_0_0_118-15.wav,gw,그냥 뭐 뭐 사과 한 짝이라도 사 오면 뭐 빠져서 그냥 놔두지요 뭐
31780,gw-say_set1_collectorgw84_speakergw394_23_0_26-0,9.859,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw84/say_set1_collectorgw84_speakergw394_23_0_26-0.wav,gw,여자들 옷은 옷 질이나 가격에 따라서 보관이 얼마나 오래 되는지 그렇게 지내고 있어요
23146,gw-talk_set1_collectorgw132_speakergw2834_speakergw2835_22_0_115-9,2.519,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw132/talk_set1_collectorgw132_speakergw2834_speakergw2835_22_0_115-9.wav,gw,그 저저저 겨울에 뜨거운 거 먹어야 돼
35147,gw-say_set1_collectorgw87_speakergw481_53_0_33-1,6.199,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw87/say_set1_collectorgw87_speakergw481_53_0_33-1.wav,gw,그러면 미리 인제 얼마 정도 한다는 얘기가 있기 때문에 저는 항상 초를 준비하고 있어요
4706,gw-talk_set3_collectorgw128_speakergw743_speakergw744_6_0_66-9,3.076,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw128/talk_set3_collectorgw128_speakergw743_speakergw744_6_0_66-9.wav,gw,또 애들은 또 시원한 걸 또 되게 좋아하지 그치
29310,gw-talk_set1_collectorgw227_speakergw2852_speakergw2853_0_0_115-3,3.079,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw227/talk_set1_collectorgw227_speakergw2852_speakergw2853_0_0_115-3.wav,gw,왜냐하면 늙어 가면서 애까지 맡아 가지고 어떻게 해
14136,gw-talk_set1_collectorgw169_speakergw2870_speakergw2871_2_0_145-5,6.539,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw169/talk_set1_collectorgw169_speakergw2870_speakergw2871_2_0_145-5.wav,gw,그렇게 되면 결국은 운동했던 게 다 무용지물이 되는 거죠
28363,gw-talk_set1_collectorgw203_speakergw1484_speakergw1485_0_0_67-2,14.009,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw203/talk_set1_collectorgw203_speakergw1484_speakergw1485_0_0_67-2.wav,gw,그래서 이런 육아는 물론 이제 형편이 되면 봐주면 좋겠지만 어 도움을 주면 좋겠지만 그래도 본인들이 직접 하는 게 좋겠다고 생각을 합니다
13831,gw-talk_set3_collectorgw88_speakergw717_speakergw718_10_0_103-1,10.452,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw88/talk_set3_collectorgw88_speakergw717_speakergw718_10_0_103-1.wav,gw,왜냐하믄요 건강은 운동을 해야만 좋아지지 절대 음석을 많이 잘 좋은 걸 먹는다고 해서 좋아지지 않아요
9113,gw-talk_set1_collectorgw89_speakergw650_speakergw651_2_0_88-3,14.488,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw89/talk_set1_collectorgw89_speakergw650_speakergw651_2_0_88-3.wav,gw,맞아요 어 운동을 하고 뭐 음식을 살 뺀다고 전혀 안 먹고 운동만 하다 보면은 예전에 뭐 코미디언 김형곤처럼 그 사우나실에서 이게 잘못됐다고 하더라고요
20316,gw-talk_set3_collectorgw95_speakergw1369_speakergw1370_2_0_120-3,2.01,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set3_collectorgw95_speakergw1369_speakergw1370_2_0_120-3.wav,gw,저는 별로 안 좋아합니다 저 그래서
22767,gw-talk_set1_collectorgw179_speakergw960_speakergw961_19_0_97-7,12.72,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw179/talk_set1_collectorgw179_speakergw960_speakergw961_19_0_97-7.wav,gw,그래도 할머니 집이라고 오면은 할머니 집에 와서 마당에 뛰어 놀기도 하고 포도 나무도 포도도 따 먹고 고런 추억도 만들고 그래도 조금 시골이 저는 좋다고 생각해요
23756,gw-talk_set1_collectorgw132_speakergw2834_speakergw2835_10_0_112-1,6.85,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw132/talk_set1_collectorgw132_speakergw2834_speakergw2835_10_0_112-1.wav,gw,그래가지고 이가 엄청 아프고 있는데 치과 문을 여는 시간은 아직도 멀었거든
23932,gw-talk_set2_collectorgw132_speakergw1019_speakergw1020_4_0_124-5,18.573,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw132/talk_set2_collectorgw132_speakergw1019_speakergw1020_4_0_124-5.wav,gw,아주 응 그 농사 짓느라고 그 응 그 뭐야 진흙 같은 데 빠지면서 어 그 코에 또 코 이 고삐 다는 거 그거 뚫어가지고 그 다는 거 이래 생각하고 이러면 아이구 소가 너무 불쌍해
7981,gw-talk_set1_collectorgw94_speakergw506_speakergw507_0_0_65-6,7.659,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw94/talk_set1_collectorgw94_speakergw506_speakergw507_0_0_65-6.wav,gw,이쁘기야 하겠지마는 그래도 그래도 뭐 그냥 돈 벌어 가지고 애들 필요한 거 그냥 사주고 그런 게 나을 것 같어
20302,gw-talk_set1_collectorgw95_speakergw1697_speakergw1698_0_0_120-7,7.659,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set1_collectorgw95_speakergw1697_speakergw1698_0_0_120-7.wav,gw,시간이 될 때 조금씩 서로서로 봐주면 오히려 더 그게 지금 좋지 않을까 저도 그렇게 생각을 해요
23736,gw-talk_set2_collectorgw132_speakergw2846_speakergw2847_16_0_120-5,1.87,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw132/talk_set2_collectorgw132_speakergw2846_speakergw2847_16_0_120-5.wav,gw,아니면 너희들 아이 낳지 마라
12061,gw-talk_set2_collectorgw137_speakergw2886_speakergw2887_17_0_52-0,8.539,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set2_collectorgw137_speakergw2886_speakergw2887_17_0_52-0.wav,gw,제사 뭐 나는 진짜 울 어머니 살아계셔서 제사를 무조건 지내야 된다 제사 제사했는데 우리 대한이 아빠가 그래도 현대식으로 저래 해주니까 난 고마워
8850,gw-talk_set2_collectorgw89_speakergw798_speakergw799_0_0_109-2,18.589,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw89/talk_set2_collectorgw89_speakergw798_speakergw799_0_0_109-2.wav,gw,아 난 나도 용돈이 참 좋다고 생각하는데 응 내가 필요할 때 그 돈을 쓸 수 있어서 참 좋고 어 또 상대편이 또 줄 때는 또 어 선물이든 뭐 마음에 들지 안 들지를 이렇게 생각을 해야 되니까 용돈을 주면은 본인이 알아서 쓰니까 참 좋을 것 같아요
19624,gw-talk_set1_collectorgw103_speakergw546_speakergw547_11_0_64-12,1.752,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw103/talk_set1_collectorgw103_speakergw546_speakergw547_11_0_64-12.wav,gw,또 아무래도 뷰도 괜찮고
20900,gw-talk_set2_collectorgw95_speakergw1631_speakergw1632_5_0_124-1,8.71,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set2_collectorgw95_speakergw1631_speakergw1632_5_0_124-1.wav,gw,옛날에는 뒤꿈치까지 꼬매서 신었는데 지금은 구멍 쪼끄마한 거 났다고 해서 버리고 그거 다 낭비가 아니겠어
26592,gw-talk_set1_collectorgw130_speakergw2789_speakergw2790_8_0_129-9,11.765,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw130/talk_set1_collectorgw130_speakergw2789_speakergw2790_8_0_129-9.wav,gw,맞아 그러크 보먼 그렇기도 한데 그래도 돈은 그냥 흔적이 없어지니까 언제 엄마 내가 선물핸 거 입어 입는다 이랬더니 그게 훨씬 낫지
7429,gw-talk_set1_collectorgw94_speakergw1048_speakergw1049_4_0_121-1,18.83,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw94/talk_set1_collectorgw94_speakergw1048_speakergw1049_4_0_121-1.wav,gw,인제 뭐 어 노년에 자연과 더불어 살고 또 건강 문제도 생각하면은 좋은 공기 마시고 좋은 물 먹고 이래서 귀농이 노년의 마지막 정착지가 아닌가 생각하는데 너는 뭐 어떻게 생각하는지 모르고
15652,gw-talk_set3_collectorgw73_speakergw1403_speakergw1404_5_0_116-9,16.304,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set3_collectorgw73_speakergw1403_speakergw1404_5_0_116-9.wav,gw,등산복은 오래 입잖아 이게 화학 섬유이기 때매 개량하고 이런 거는 한복도 좀 나도 좋아해는 편인데 좀 그렇게 좀 좋은 소재로 좀 해서 입으며는 좋을 거 같애
8634,gw-talk_set1_collectorgw89_speakergw1206_speakergw1207_15_2_116-0,2.119,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw89/talk_set1_collectorgw89_speakergw1206_speakergw1207_15_2_116-0.wav,gw,비 오는 날을 저 좋습니다
9261,gw-talk_set2_collectorgw137_speakergw727_speakergw728_1_0_62-4,7.732,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set2_collectorgw137_speakergw727_speakergw728_1_0_62-4.wav,gw,무슨 얘기 화투지 화투 응 화투가 최고여 응 돈 내기할 때도 좋고
6006,gw-talk_set1_collectorgw82_speakergw991_speakergw992_5_0_112-7,13.91,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw82/talk_set1_collectorgw82_speakergw991_speakergw992_5_0_112-7.wav,gw,게도 깔끔하게 격식에 맞춰서 입는 게 그 상대방의 예의고 거기 가는 장소에 대한 예의라고 생각해인데 평소에는 뭐 나만 편하믄 되는데 뭐 옷이 그래도 중요하다고 생각을 해
11987,gw-talk_set2_collectorgw137_speakergw2915_speakergw2916_13_0_45-6,0.673,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set2_collectorgw137_speakergw2915_speakergw2916_13_0_45-6.wav,gw,응
34478,gw-say_set1_collectorgw87_speakergw434_18_0_27-3,4.65,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw87/say_set1_collectorgw87_speakergw434_18_0_27-3.wav,gw,그래도 친척이 제일 좋지 서로 의지하면서 사는 게 친척 아니겠슈
33531,gw-say_set1_collectorgw210_speakergw2674_46_0_31-2,3.1,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw210/say_set1_collectorgw210_speakergw2674_46_0_31-2.wav,gw,보일러로 돼 있기 때문에 그걸 사용하고 있습니
8267,gw-talk_set2_collectorgw89_speakergw417_speakergw418_11_0_68-4,2.513,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw89/talk_set2_collectorgw89_speakergw417_speakergw418_11_0_68-4.wav,gw,난으도 예전에 도시가 좋았거든요
34540,gw-say_set1_collectorgw87_speakergw434_0_0_33-1,4.239,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw87/say_set1_collectorgw87_speakergw434_0_0_33-1.wav,gw,그래서 엄마 아버지가 엄청 힘들어 했지요
26356,gw-talk_set1_collectorgw130_speakergw1675_speakergw1676_2_0_114-7,1.173,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw130/talk_set1_collectorgw130_speakergw1675_speakergw1676_2_0_114-7.wav,gw,응 운동을 해야 돼
6202,gw-talk_set1_collectorgw82_speakergw398_speakergw399_7_0_70-0,6.719,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw82/talk_set1_collectorgw82_speakergw398_speakergw399_7_0_70-0.wav,gw,나이가 들다 보니 아 추위가 아 점점 싫어지는 거 같아요
8332,gw-talk_set2_collectorgw89_speakergw987_speakergw988_16_0_93-5,3.839,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw89/talk_set2_collectorgw89_speakergw987_speakergw988_16_0_93-5.wav,gw,육아는 그 부모가 해야 된다고 생각합니다
15554,gw-talk_set2_collectorgw73_speakergw1577_speakergw1578_6_0_127-7,6.699,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set2_collectorgw73_speakergw1577_speakergw1578_6_0_127-7.wav,gw,회에다 회가 딱 다 좋은데 딱 하나 한 가지 날씨를 좀 보고 먹으러 갔음 좋겠어
16913,gw-talk_set3_collectorgw87_speakergw440_speakergw441_10_0_66-11,9.913,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw87/talk_set3_collectorgw87_speakergw440_speakergw441_10_0_66-11.wav,gw,맞아 어 적게 먹으면 에너지가 적어서 그런지 움직이기도 싫고 귀찮아지고
29230,gw-talk_set2_collectorgw227_speakergw2852_speakergw2853_0_0_101-7,5.59,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw227/talk_set2_collectorgw227_speakergw2852_speakergw2853_0_0_101-7.wav,gw,보면 사과박스라든지 귤 박스라든지 이런 게 오지 그렇게 하면 옷을 사가지고 있지도 않아요
10486,gw-talk_set1_collectorgw137_speakergw2854_speakergw2855_6_0_85-8,5.503,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set1_collectorgw137_speakergw2854_speakergw2855_6_0_85-8.wav,gw,줄이 아까 얘기했지만 줄인다고 했지 않소 그래 좀 줄이고 싸먹는게 당신 위해서 그래
7798,gw-talk_set2_collectorgw94_speakergw1644_speakergw1645_9_0_87-8,5.549,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw94/talk_set2_collectorgw94_speakergw1644_speakergw1645_9_0_87-8.wav,gw,나름 또 산도 괜찮고 바다는 바다대로 또 그냥 멋있어
21068,gw-talk_set3_collectorgw95_speakergw1729_speakergw1730_4_0_120-13,8.581,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set3_collectorgw95_speakergw1729_speakergw1730_4_0_120-13.wav,gw,농사로 농사는 자고로 기계로 해서 빨리 하고 빨리 쉬고 많이 수확하는 게 최고인 것 같아요
7107,gw-talk_set2_collectorgw94_speakergw1540_speakergw1541_5_0_120-9,7.759,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw94/talk_set2_collectorgw94_speakergw1540_speakergw1541_5_0_120-9.wav,gw,나 같은 경우는 뭐 이렇게 손님 만나고 이러는데 계속 흘러내리고 그거 이 올리고 그건 아니더라고 진짜 그래서
32547,gw-say_set1_collectorgw94_speakergw492_0_1_29-2,4.79,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw94/say_set1_collectorgw94_speakergw492_0_1_29-2.wav,gw,그런데 요즘은 나이 먹는 게 참 걱정스럽네요
5064,gw-talk_set2_collectorgw128_speakergw2799_speakergw2800_9_0_122-9,8.94,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw128/talk_set2_collectorgw128_speakergw2799_speakergw2800_9_0_122-9.wav,gw,그래서 나이가 들어서는 지금에는 산보다는 바다가 바다보다는 산이 훨씬 좋다고 생각합니다
12944,gw-talk_set3_collectorgw88_speakergw717_speakergw718_4_0_76-13,0.273,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw88/talk_set3_collectorgw88_speakergw717_speakergw718_4_0_76-13.wav,gw,뭐
17519,gw-talk_set3_collectorgw135_speakergw1198_speakergw1199_16_0_104-7,7.479,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw135/talk_set3_collectorgw135_speakergw1198_speakergw1199_16_0_104-7.wav,gw,형님 알겠어 형님 형님 아들은 착해서 내 얘기하면 다 알아들을게요 형님
23610,gw-talk_set2_collectorgw132_speakergw2846_speakergw2847_22_0_125-9,14.16,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw132/talk_set2_collectorgw132_speakergw2846_speakergw2847_22_0_125-9.wav,gw,왜냐하면 내가 한 번도 김장김치를 해보질 않았기 때문에 그리고 김장을 한다고 하면 일단 부담감이 생겨 그리고 지금은 일을 하는 음 여성으로서 그 시간적 낭비를 뭐 하러 하나 싶어
35118,gw-say_set1_collectorgw87_speakergw501_28_0_28-0,3.339,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw87/say_set1_collectorgw87_speakergw501_28_0_28-0.wav,gw,지금 사는 집에 뭐 불편한 점은 없어요
32146,gw-say_set1_collectorgw82_speakergw529_50_0_27-1,7.689,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw82/say_set1_collectorgw82_speakergw529_50_0_27-1.wav,gw,바지도 딱 붙지 않고 헐렁한 옷으로 입고 일하는 것이 좋습니다
9913,gw-talk_set3_collectorgw137_speakergw861_speakergw862_4_0_60-5,11.91,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set3_collectorgw137_speakergw861_speakergw862_4_0_60-5.wav,gw,뭐나 논에다가 응 뭐 저기 뭐 `오리 오리 오리 오리 풀어 놓고 어 유기농으로 키우고 그래서 쌀은 조금 나와도 비싸게 받고 그런 쌀을 먹어야 우리가 건강하지
31768,gw-say_set1_collectorgw84_speakergw394_27_0_25-1,3.85,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw84/say_set1_collectorgw84_speakergw394_27_0_25-1.wav,gw,저는 그 이상은 별로 아는 게 없어요 태몽에 대해서는
16101,gw-talk_set3_collectorgw73_speakergw1403_speakergw1404_3_0_124-42,0.91,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set3_collectorgw73_speakergw1403_speakergw1404_3_0_124-42.wav,gw,자식 교육 때문에
13646,gw-talk_set3_collectorgw88_speakergw949_speakergw950_10_0_102-8,8.111,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw88/talk_set3_collectorgw88_speakergw949_speakergw950_10_0_102-8.wav,gw,고기도 먹어야 되고요 생선도 먹어야 되고요 과일도 먹어야 되고요 이것저것 고루고루 다 먹으면서요
33410,gw-say_set2_collectorgw88_speakergw419_42_0_25-3,2.979,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw88/say_set2_collectorgw88_speakergw419_42_0_25-3.wav,gw,근데 마누라가 있으면 또 뭐 말이 좀 달라질 순 있겠죠
24389,gw-talk_set2_collectorgw116_speakergw1377_speakergw1378_6_0_107-1,16.03,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw116/talk_set2_collectorgw116_speakergw1377_speakergw1378_6_0_107-1.wav,gw,고기 먹었을 때 어떤 내 몸에 좋을까 하는 생각도 있고 왠지 좀 부담스러울 때가 있는데 글쎄 회를 먹으면 글쎄 회 장에다가 찍어 먹는 그 맛이 정말 좋은 것 같애
15580,gw-talk_set3_collectorgw73_speakergw502_speakergw503_18_0_58-12,0.619,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set3_collectorgw73_speakergw502_speakergw503_18_0_58-12.wav,gw,지금이야 뭐
4635,gw-talk_set2_collectorgw128_speakergw846_speakergw847_3_0_63-1,14.999,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw128/talk_set2_collectorgw128_speakergw846_speakergw847_3_0_63-1.wav,gw,고층에는 물론 엘리베이터 타고 뭐 올라가고 내려가는 그 그런 드 이 있긴 있겠지마는 저층을 다니면서 저층을 다니면서 오 걸어다미고 오르내리기도 하고 불편 없이 다니는 기 좋지 않겠나 그리 생각합니다
